Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
National,National,Health Insurance,Uninsured,Up-to-date,Received a vaccination,October,,8.1,1.6,4807,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Health Insurance: Uninsured",6.5 - 9.7,1,8,17,1,1,1010817
National,National,Sex,Male,Up-to-date,Received a vaccination,October,,21.9,1,30245,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Sex: Male",20.9 - 22.9,1,11,30,1,1,1011130
National,National,Sex,Female,Up-to-date,Received a vaccination,October,,26,1,31521,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Sex: Female",25 - 27,1,11,31,1,1,1011131
National,National,Gender Identity,Transgender/Nonbinary,Up-to-date,Received a vaccination,October,,20,3.1,2182,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Gender Identity: Transgender/Nonbinary",16.9 - 23.1,1,7,15,1,1,1010715
National,National,Gender Identity,Cisgender,Up-to-date,Received a vaccination,October,,23.8,0.7,55678,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Gender Identity: Cisgender",23.1 - 24.5,1,7,14,1,1,1010714
National,National,Gender Identity,Don't Know/Refused,Up-to-date,Received a vaccination,October,,29.4,3.3,4116,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Gender Identity: Don't Know/Refused",26.1 - 32.7,1,7,39,1,1,1010739
National,National,Urbanicity,Urban (MSA Principal City),Up-to-date,Received a vaccination,October,,23.1,1.1,21900,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Urbanicity: Urban MSA Principal City",22 - 24.2,1,13,36,1,1,1011336
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Received a vaccination,October,,25.4,1,27945,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Urbanicity: Suburban (MSA Non-Principal City)",24.4 - 26.4,1,13,35,1,1,1011335
National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Received a vaccination,October,,20.8,1.8,12397,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Urbanicity: Rural (Non-MSA)",19 - 22.6,1,13,34,1,1,1011334
National,National,Sexual Orientation,Straight,Up-to-date,Received a vaccination,October,,24.1,0.7,53950,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Sexual Orientation: Straight",23.4 - 24.8,1,12,33,1,1,1011233
National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,Up-to-date,Received a vaccination,October,,20,2.3,4303,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Sexual Orientation: Gay/Lesbian/Bisexual/Other",17.7 - 22.3,1,12,32,1,1,1011232
National,National,Sexual Orientation,Don't Know/Refused,Up-to-date,Received a vaccination,October,,27.5,3.3,3989,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Sexual Orientation: Don't Know/Refused",24.2 - 30.8,1,12,39,1,1,1011239
National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Received a vaccination,October,,27.8,1.2,22940,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Poverty Status: Above Poverty, Income >= $75k",26.6 - 29,1,9,18,1,1,1010918
National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Received a vaccination,October,,22.5,1.2,19490,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Poverty Status: Above Poverty, Income < $75k",21.3 - 23.7,1,9,19,1,1,1010919
National,National,Poverty Status,Below Poverty,Up-to-date,Received a vaccination,October,,18.4,2.1,5624,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Poverty Status: Below Poverty",16.3 - 20.5,1,9,20,1,1,1010920
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Received a vaccination,October,,23.1,1.5,14188,0,10/14/2023 12:00:00 AM,2021-2022,"2021-2022, National, Poverty Status: Poverty Status Unknown",21.6 - 24.6,1,9,21,1,1,1010921
National,National,Overall,Overall,Up-to-date,Received a vaccination,November,,38.4,1.1,40425,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Overall",37.3 - 39.5,1,1,1,1,2,2010101
State,Alabama,Overall,Overall,Up-to-date,Received a vaccination,November,,35.6,4,871,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Alabama, Overall",31.6 - 39.6,1,1,1,12,2,2120101
State,Alaska,Overall,Overall,Up-to-date,Received a vaccination,November,,32.4,6.3,307,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Alaska, Overall",26.1 - 38.7,1,1,1,13,2,2130101
State,Arizona,Overall,Overall,Up-to-date,Received a vaccination,November,,31.4,3.8,784,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Arizona, Overall",27.6 - 35.2,1,1,1,14,2,2140101
State,Arkansas,Overall,Overall,Up-to-date,Received a vaccination,November,,33.4,5.9,397,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Arkansas, Overall",27.5 - 39.3,1,1,1,15,2,2150101
State,California,Overall,Overall,Up-to-date,Received a vaccination,November,,39,4.6,957,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, California, Overall",34.4 - 43.6,1,1,1,16,2,2160101
State,Colorado,Overall,Overall,Up-to-date,Received a vaccination,November,,41.4,5.2,598,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Colorado, Overall",36.2 - 46.6,1,1,1,17,2,2170101
State,Connecticut,Overall,Overall,Up-to-date,Received a vaccination,November,,47,7.2,335,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Connecticut, Overall",39.8 - 54.2,1,1,1,18,2,2180101
State,Delaware,Overall,Overall,Up-to-date,Received a vaccination,November,,44.3,3.8,916,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Delaware, Overall",40.5 - 48.1,1,1,1,19,2,2190101
State,District of Columbia,Overall,Overall,Up-to-date,Received a vaccination,November,,47.1,4.1,967,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, District of Columbia, Overall",43 - 51.2,1,1,1,20,2,2200101
State,Florida,Overall,Overall,Up-to-date,Received a vaccination,November,,33.4,5.8,626,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Florida, Overall",27.6 - 39.2,1,1,1,21,2,2210101
State,Georgia,Overall,Overall,Up-to-date,Received a vaccination,November,,36.1,5.7,622,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Georgia, Overall",30.4 - 41.8,1,1,1,22,2,2220101
State,Hawaii,Overall,Overall,Up-to-date,Received a vaccination,November,,41.1,3.4,1218,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Hawaii, Overall",37.7 - 44.5,1,1,1,24,2,2240101
State,Idaho,Overall,Overall,Up-to-date,Received a vaccination,November,,18.3,8.7,166,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Idaho, Overall",9.6 - 27,1,1,1,25,2,2250101
State,Illinois,Overall,Overall,Up-to-date,Received a vaccination,November,,40.1,2.7,2083,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Illinois, Overall",37.4 - 42.8,1,1,1,26,2,2260101
State,Indiana,Overall,Overall,Up-to-date,Received a vaccination,November,,39.5,3.6,990,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Indiana, Overall",35.9 - 43.1,1,1,1,27,2,2270101
State,Iowa,Overall,Overall,Up-to-date,Received a vaccination,November,,40.3,7.3,306,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Iowa, Overall",33 - 47.6,1,1,1,28,2,2280101
State,Kansas,Overall,Overall,Up-to-date,Received a vaccination,November,,38.2,4.8,525,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Kansas, Overall",33.4 - 43,1,1,1,29,2,2290101
State,Kentucky,Overall,Overall,Up-to-date,Received a vaccination,November,,35.3,5.4,503,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Kentucky, Overall",29.9 - 40.7,1,1,1,30,2,2300101
State,Louisiana,Overall,Overall,Up-to-date,Received a vaccination,November,,34,3.8,969,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Louisiana, Overall",30.2 - 37.8,1,1,1,31,2,2310101
State,Maine,Overall,Overall,Up-to-date,Received a vaccination,November,,42.8,4.6,735,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Maine, Overall",38.2 - 47.4,1,1,1,32,2,2320101
State,Maryland,Overall,Overall,Up-to-date,Received a vaccination,November,,44,6.4,572,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Maryland, Overall",37.6 - 50.4,1,1,1,33,2,2330101
State,Massachusetts,Overall,Overall,Up-to-date,Received a vaccination,November,,48.8,4.6,815,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Massachusetts, Overall",44.2 - 53.4,1,1,1,34,2,2340101
State,Michigan,Overall,Overall,Up-to-date,Received a vaccination,November,,39.9,7.3,396,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Michigan, Overall",32.6 - 47.2,1,1,1,35,2,2350101
State,Minnesota,Overall,Overall,Up-to-date,Received a vaccination,November,,45.4,4.4,748,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Minnesota, Overall",41 - 49.8,1,1,1,36,2,2360101
State,Mississippi,Overall,Overall,Up-to-date,Received a vaccination,November,,31.4,5,449,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Mississippi, Overall",26.4 - 36.4,1,1,1,37,2,2370101
State,Missouri,Overall,Overall,Up-to-date,Received a vaccination,November,,39.3,4.9,581,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Missouri, Overall",34.4 - 44.2,1,1,1,38,2,2380101
State,Montana,Overall,Overall,Up-to-date,Received a vaccination,November,,32.9,4,678,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Montana, Overall",28.9 - 36.9,1,1,1,39,2,2390101
State,Nebraska,Overall,Overall,Up-to-date,Received a vaccination,November,,45.5,7.2,280,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Nebraska, Overall",38.3 - 52.7,1,1,1,40,2,2400101
State,Nevada,Overall,Overall,Up-to-date,Received a vaccination,November,,29.5,5.4,429,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Nevada, Overall",24.1 - 34.9,1,1,1,41,2,2410101
State,New Hampshire,Overall,Overall,Up-to-date,Received a vaccination,November,,44.6,3.7,1138,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, New Hampshire, Overall",40.9 - 48.3,1,1,1,42,2,2420101
State,New Jersey,Overall,Overall,Up-to-date,Received a vaccination,November,,41.3,3.5,1216,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, New Jersey, Overall",37.8 - 44.8,1,1,1,43,2,2430101
State,New Mexico,Overall,Overall,Up-to-date,Received a vaccination,November,,38.2,4.8,538,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, New Mexico, Overall",33.4 - 43,1,1,1,44,2,2440101
State,New York,Overall,Overall,Up-to-date,Received a vaccination,November,,43.7,4.2,1382,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, New York, Overall",39.5 - 47.9,1,1,1,45,2,2450101
State,North Carolina,Overall,Overall,Up-to-date,Received a vaccination,November,,36,6.7,444,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, North Carolina, Overall",29.3 - 42.7,1,1,1,46,2,2460101
State,North Dakota,Overall,Overall,Up-to-date,Received a vaccination,November,,38.3,8.2,271,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, North Dakota, Overall",30.1 - 46.5,1,1,1,47,2,2470101
State,Ohio,Overall,Overall,Up-to-date,Received a vaccination,November,,36.1,9.2,259,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Ohio, Overall",26.9 - 45.3,1,1,1,48,2,2480101
State,Oklahoma,Overall,Overall,Up-to-date,Received a vaccination,November,,34.4,4.1,684,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Oklahoma, Overall",30.3 - 38.5,1,1,1,49,2,2490101
State,Oregon,Overall,Overall,Up-to-date,Received a vaccination,November,,37,4.2,749,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Oregon, Overall",32.8 - 41.2,1,1,1,50,2,2500101
State,Pennsylvania,Overall,Overall,Up-to-date,Received a vaccination,November,,41.6,4,2863,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Pennsylvania, Overall",37.6 - 45.6,1,1,1,51,2,2510101
State,Rhode Island,Overall,Overall,Up-to-date,Received a vaccination,November,,49.5,4.8,738,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Rhode Island, Overall",44.7 - 54.3,1,1,1,53,2,2530101
State,South Carolina,Overall,Overall,Up-to-date,Received a vaccination,November,,36,3.2,1318,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, South Carolina, Overall",32.8 - 39.2,1,1,1,54,2,2540101
State,South Dakota,Overall,Overall,Up-to-date,Received a vaccination,November,,35.8,6.9,270,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, South Dakota, Overall",28.9 - 42.7,1,1,1,55,2,2550101
State,Tennessee,Overall,Overall,Up-to-date,Received a vaccination,November,,34.5,9,273,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Tennessee, Overall",25.5 - 43.5,1,1,1,56,2,2560101
State,Texas,Overall,Overall,Up-to-date,Received a vaccination,November,,36.4,3.9,2851,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Texas, Overall",32.5 - 40.3,1,1,1,57,2,2570101
State,Utah,Overall,Overall,Up-to-date,Received a vaccination,November,,28.5,9.9,141,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Utah, Overall",18.6 - 38.4,1,1,1,58,2,2580101
State,Vermont,Overall,Overall,Up-to-date,Received a vaccination,November,,45.7,3.7,991,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Vermont, Overall",42 - 49.4,1,1,1,59,2,2590101
State,Virginia,Overall,Overall,Up-to-date,Received a vaccination,November,,39.6,3.6,1244,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Virginia, Overall",36 - 43.2,1,1,1,61,2,2610101
State,Washington,Overall,Overall,Up-to-date,Received a vaccination,November,,50,8.9,284,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Washington, Overall",41.1 - 58.9,1,1,1,62,2,2620101
State,West Virginia,Overall,Overall,Up-to-date,Received a vaccination,November,,34,3.7,961,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, West Virginia, Overall",30.3 - 37.7,1,1,1,63,2,2630101
State,Wisconsin,Overall,Overall,Up-to-date,Received a vaccination,November,,41.8,4.6,689,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Wisconsin, Overall",37.2 - 46.4,1,1,1,64,2,2640101
State,Wyoming,Overall,Overall,Up-to-date,Received a vaccination,November,,22.5,7.1,182,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Wyoming, Overall",15.4 - 29.6,1,1,1,65,2,2650101
State,Virgin Islands,Overall,Overall,Up-to-date,Received a vaccination,November,,,,,,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Virgin Islands, Overall",,1,1,1,60,2,2600101
State,Puerto Rico,Overall,Overall,Up-to-date,Received a vaccination,November,,16.8,2.5,1116,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Puerto Rico, Overall",14.3 - 19.3,1,1,1,52,2,2520101
Region,Region 1,Overall,Overall,Up-to-date,Received a vaccination,November,,47.4,2.8,4752,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 1, Overall",44.6 - 50.2,1,1,1,2,2,2020101
Region,Region 2,Overall,Overall,Up-to-date,Received a vaccination,November,,40.2,2.8,3714,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 2, Overall",37.4 - 43,1,1,1,3,2,2030101
Region,Region 3,Overall,Overall,Up-to-date,Received a vaccination,November,,41.3,2.3,7523,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 3, Overall",39 - 43.6,1,1,1,4,2,2040101
Region,Region 4,Overall,Overall,Up-to-date,Received a vaccination,November,,34.8,2.6,5106,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 4, Overall",32.2 - 37.4,1,1,1,5,2,2050101
Region,Region 5,Overall,Overall,Up-to-date,Received a vaccination,November,,39.9,2.7,5165,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 5, Overall",37.2 - 42.6,1,1,1,6,2,2060101
Region,Region 6,Overall,Overall,Up-to-date,Received a vaccination,November,,35.8,2.7,5439,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 6, Overall",33.1 - 38.5,1,1,1,7,2,2070101
Region,Region 7,Overall,Overall,Up-to-date,Received a vaccination,November,,40.1,3,1692,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 7, Overall",37.1 - 43.1,1,1,1,8,2,2080101
Region,Region 8,Overall,Overall,Up-to-date,Received a vaccination,November,,36,3.7,2140,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 8, Overall",32.3 - 39.7,1,1,1,9,2,2090101
Region,Region 9,Overall,Overall,Up-to-date,Received a vaccination,November,,37.4,3.6,3388,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 9, Overall",33.8 - 41,1,1,1,10,2,2100101
Region,Region 10,Overall,Overall,Up-to-date,Received a vaccination,November,,41.5,5.2,1506,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, Region 10, Overall",36.3 - 46.7,1,1,1,11,2,2110101
National,National,Age,18-29 years,Up-to-date,Received a vaccination,November,,25.3,2.1,6332,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (6 Level): 18-29 years",23.2 - 27.4,1,4,2,1,2,2010402
National,National,Age,30-39 years,Up-to-date,Received a vaccination,November,,27.8,2.2,6405,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (6 Level): 30-39 years",25.6 - 30,1,4,4,1,2,2010404
National,National,Age,40-49 years,Up-to-date,Received a vaccination,November,,32.1,2.6,5757,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (6 Level): 40-49 years",29.5 - 34.7,1,4,5,1,2,2010405
National,National,Age,50-64 years,Up-to-date,Received a vaccination,November,,41.4,2.1,11207,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (3 Level): 50-64 years",39.3 - 43.5,1,3,6,1,2,2010306
National,National,Age,65-74 years,Up-to-date,Received a vaccination,November,,58,2.9,7122,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (6 Level): 65-74 years",55.1 - 60.9,1,4,8,1,2,2010408
National,National,Age,75+ years,Up-to-date,Received a vaccination,November,,65.7,3.7,3602,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (6 Level): 75+ years",62 - 69.4,1,4,12,1,2,2010412
National,National,Age,18-49 years,Up-to-date,Received a vaccination,November,,28.1,1.3,18494,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (3 Level): 18-49 years",26.8 - 29.4,1,3,3,1,2,2010303
National,National,Age,60+ years,Up-to-date,Received a vaccination,November,,56.3,1.9,15025,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (1 Level): 60+ years",54.4 - 58.2,1,2,10,1,2,2010210
National,National,Age,65+ years,Up-to-date,Received a vaccination,November,,61.3,2.3,10724,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Age (3 Level): 65+ years",59 - 63.6,1,3,11,1,2,2010311
National,National,Race/Ethnicity,"White, Non-Hispanic",Up-to-date,Received a vaccination,November,,43.4,1.3,25691,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: White, Non-Hispanic",42.1 - 44.7,1,10,29,1,2,2011029
National,National,Race/Ethnicity,"Black, Non-Hispanic",Up-to-date,Received a vaccination,November,,31.6,3,4403,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: Black, Non-Hispanic",28.6 - 34.6,1,10,24,1,2,2011024
National,National,Race/Ethnicity,Hispanic,Up-to-date,Received a vaccination,November,,27.5,2.7,5004,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: Hispanic",24.8 - 30.2,1,10,25,1,2,2011025
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Received a vaccination,November,,46.8,5.4,2047,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: Asian, Non-HIspanic",41.4 - 52.2,1,10,23,1,2,2011023
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",Up-to-date,Received a vaccination,November,,24.8,8.2,410,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: American Indian/Alaska Native, Non-HIspanic",16.6 - 33,1,10,22,1,2,2011022
National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",Up-to-date,Received a vaccination,November,,19.4,9.9,244,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: Pacific-Islander/Native Hawaiian, Non-HIspani",9.5 - 29.3,1,10,28,1,2,2011028
National,National,Race/Ethnicity,"Other, Non-Hispanic",Up-to-date,Received a vaccination,November,,23.7,5.2,1381,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Race/Ethnicity: Other, Non-HIspanic",18.5 - 28.9,1,10,27,1,2,2011027
National,National,Disability Status,Yes,Up-to-date,Received a vaccination,November,,44.7,3.3,4255,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Disability Status: Yes",41.4 - 48,1,6,37,1,2,2010637
National,National,Disability Status,No,Up-to-date,Received a vaccination,November,,37.7,1.1,36083,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Disability Status: No",36.6 - 38.8,1,6,38,1,2,2010638
National,National,Health Insurance,Insured,Up-to-date,Received a vaccination,November,,41.4,1.1,36517,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Health Insurance: Insured",40.3 - 42.5,1,8,16,1,2,2010816
National,National,Health Insurance,Uninsured,Up-to-date,Received a vaccination,November,,13.3,2.7,2725,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Health Insurance: Uninsured",10.6 - 16,1,8,17,1,2,2010817
National,National,Sex,Male,Up-to-date,Received a vaccination,November,,34.3,1.5,19177,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Sex: Male",32.8 - 35.8,1,11,30,1,2,2011130
National,National,Sex,Female,Up-to-date,Received a vaccination,November,,42.7,1.5,20813,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Sex: Female",41.2 - 44.2,1,11,31,1,2,2011131
National,National,Gender Identity,Transgender/Nonbinary,Up-to-date,Received a vaccination,November,,31.7,6.1,1116,0,11/11/2023 12:00:00 AM,2022-2023,"2022-2023, National, Gender Identity: Transgender/Nonbinary",25.6 - 37.8,1,7,15,1,2,2010715
